Date,Customer,TipoDocumento,Num,Producto,Descripcion,Qty,SalesPrice,Amount,Balance,Class,SalesRep,TipoCliente,ID,Month
2025-02-19,Key Food / Holywood,Invoice,008-04916,Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.,.,3.0,19.9,59.7,3925851.73999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387343,Feb
2025-02-19,JMN Dely Corp,Invoice,008-04917,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,2.0,27.85,55.7,3925907.43999999,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1387344,Feb
2025-02-19,JMN Dely Corp,Invoice,008-04917,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,2.0,27.75,55.5,3925962.93999999,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1387345,Feb
2025-02-19,JMN Dely Corp,Invoice,008-04917,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,45.7,45.7,3926008.63999999,Dry Beans,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1387346,Feb
2025-02-19,Ideal Food Basket Davie Cafeteria,Invoice,008-04918,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,10.0,27.85,278.5,3926287.13999999,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1387347,Feb
2025-02-19,Sedanos Supermarkets #33,Invoice,008-04919,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,,0.0,,0.0,3926287.13999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1387348,Feb
2025-02-19,El Palacio de los jugos / Leti Corp.,Invoice,008-04920,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,5.0,27.85,139.25,3926426.38999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387349,Feb
2025-02-19,El Palacio de los jugos / Leti Corp.,Invoice,008-04920,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,8.0,26.75,214.0,3926640.38999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387350,Feb
2025-02-20,Fritanga Momotombo,Invoice,008-04921,Dry Beans:Dry Beans - Small Red Beans 50 lbs.,Small Red Beans 50 lbs,2.0,42.0,84.0,3926724.38999999,Dry Beans,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387351,Feb
2025-02-20,Fritanga Momotombo,Invoice,008-04922,Dry Beans:Dry Beans - Small Red Beans 50 lbs.,Small Red Beans 50 lbs,0.0,,0.0,3926724.38999999,Dry Beans,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387352,Feb
2025-02-20,Mei Chang,Invoice,008-04923,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,6.0,28.25,169.5,3926893.88999999,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387353,Feb
2025-02-20,El Palacio de los jugos / Lita Foods Inc.,Invoice,008-04924,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,45.7,45.7,3926939.58999999,Dry Beans,Lisset Limpio -020,Cafeteria,1387354,Feb
2025-02-20,El Palacio de los jugos / Lita Foods Inc.,Invoice,008-04924,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,11.0,27.75,305.25,3927244.83999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387355,Feb
